Customer ID,Total_Spending,Avg_Order_Value,Order_Count,Total_Quantity,Avg_Quantity,Customer_Type
14800,3415.38,12.74,268,3294,12.29,Retail
14802,1502.98,751.49,2,2,1.0,Wholesale
14805,536.15,6.62,81,302,3.73,Retail
14806,110.04,12.23,9,93,10.33,Retail
14807,504.14,13.27,38,234,6.16,Retail
14809,686.76,38.15,18,232,12.89,Retail
14810,446.59,6.47,69,230,3.33,Retail
14811,170.5,6.09,28,74,2.64,Retail
14812,178.85,4.97,36,135,3.75,Retail
14813,888.91,6.44,138,392,2.84,Retail
14814,154.21,5.14,30,93,3.1,Retail
14817,2849.52,17.06,167,1807,10.82,Retail
14818,495.76,8.85,56,219,3.91,Retail
14819,184.34,4.5,41,61,1.49,Retail
14820,767.47,21.93,35,471,13.46,Retail
14821,1230.15,17.83,69,459,6.65,Retail
14822,157.7,17.52,9,94,10.44,Retail
14824,2895.2,22.44,129,1429,11.08,Retail
14825,2698.17,14.28,189,1857,9.83,Retail
14826,385.2,38.52,10,152,15.2,Retail
14828,7699.7,91.66,84,7546,89.83,Wholesale
14829,995.29,14.64,68,695,10.22,Retail
14831,1676.57,20.45,82,885,10.79,Retail
14832,322.69,322.69,1,1,1.0,Retail
14833,94.8,13.54,7,58,8.29,Retail
14834,485.86,24.29,20,138,6.9,Retail
14835,297.0,148.5,2,180,90.0,Wholesale
14837,1810.82,17.93,101,1594,15.78,Retail
14838,769.92,11.0,70,361,5.16,Retail
14839,915.28,12.37,74,927,12.53,Retail
14840,299.86,16.66,18,148,8.22,Retail
14841,3867.24,23.87,162,2386,14.73,Retail
14843,211.8,23.53,9,132,14.67,Retail
14844,3512.62,23.9,147,2536,17.25,Retail
14845,150.0,150.0,1,600,600.0,Wholesale
14846,437.4,36.45,12,193,16.08,Retail
14847,1039.55,21.22,49,413,8.43,Retail
14848,310.56,28.23,11,260,23.64,Retail
14849,7832.91,21.34,367,6332,17.25,Retail
14850,1445.21,8.31,174,1100,6.32,Retail
14851,318.06,22.72,14,306,21.86,Retail
14852,3295.74,19.85,166,2619,15.78,Retail
14853,901.07,40.96,22,263,11.95,Retail
14854,1563.03,17.76,88,1167,13.26,Retail
14855,5874.65,31.42,187,3243,17.34,Retail
14857,2478.73,16.2,153,1617,10.57,Retail
14858,180.75,16.43,11,105,9.55,Retail
14859,351.9,43.99,8,217,27.12,Retail
14861,1254.94,15.69,80,959,11.99,Retail
14865,77.52,15.5,5,192,38.4,Retail
14866,6460.32,170.01,38,2481,65.29,Wholesale
14867,2241.78,22.2,101,668,6.61,Retail
14868,1230.42,18.36,67,825,12.31,Retail
14869,2056.69,11.82,174,1581,9.09,Retail
14870,1511.7,29.07,52,364,7.0,Retail
14871,726.89,7.2,101,267,2.64,Retail
14872,816.6,18.99,43,662,15.4,Retail
14873,334.45,15.93,21,143,6.81,Retail
14874,116.18,19.36,6,148,24.67,Retail
14875,1397.08,33.26,42,774,18.43,Retail
14876,256.7,19.75,13,162,12.46,Retail
14877,425.85,6.76,63,168,2.67,Retail
14878,2600.41,10.53,247,1617,6.55,Retail
14879,185.06,6.85,27,104,3.85,Retail
14882,2956.95,54.76,54,1456,26.96,Retail
14884,120.6,15.08,8,72,9.0,Retail
14885,832.8,52.05,16,584,36.5,Retail
14890,691.6,13.83,50,585,11.7,Retail
14891,552.35,18.41,30,283,9.43,Retail
14892,202.35,15.57,13,79,6.08,Retail
14893,571.76,17.33,33,248,7.52,Retail
14894,837.06,36.39,23,338,14.7,Retail
14895,13980.83,34.78,402,5863,14.58,Retail
14896,1614.45,6.67,242,836,3.45,Retail
14897,1774.16,24.64,72,694,9.64,Retail
14898,2195.14,11.87,185,1224,6.62,Retail
14899,1331.38,10.32,129,570,4.42,Retail
14900,13.92,13.92,1,48,48.0,Retail
14901,860.11,12.29,70,387,5.53,Retail
14902,702.96,18.02,39,498,12.77,Retail
14904,605.05,8.4,72,537,7.46,Retail
14905,1355.24,22.22,61,722,11.84,Retail
14906,68.44,68.44,1,1,1.0,Retail
14907,2664.69,20.34,131,1126,8.6,Retail
14908,104.1,20.82,5,50,10.0,Retail
14909,1404.68,17.56,80,888,11.1,Retail
14911,152121.22,27.32,5568,69709,12.52,Retail
14912,1021.4,28.37,36,848,23.56,Retail
14913,2845.7,17.79,160,2212,13.82,Retail
14915,1503.77,19.28,78,595,7.63,Retail
14916,1773.97,31.12,57,1279,22.44,Retail
14917,1123.75,38.75,29,891,30.72,Retail
14918,4345.66,45.27,96,1876,19.54,Retail
14919,359.35,27.64,13,129,9.92,Retail
14920,629.4,15.74,40,377,9.43,Retail
14922,843.74,16.87,50,376,7.52,Retail
14924,620.96,29.57,21,248,11.81,Retail
14926,359.4,119.8,3,204,68.0,Wholesale
14927,308.2,15.41,20,196,9.8,Retail
14928,223.91,10.66,21,268,12.76,Retail
14929,612.81,26.64,23,351,15.26,Retail
14930,2873.77,19.03,151,1033,6.84,Retail
14932,666.13,20.82,32,257,8.03,Retail
14933,1770.0,442.5,4,600,150.0,Wholesale
14934,1612.56,16.45,98,1058,10.8,Retail
14935,1065.12,66.57,16,996,62.25,Wholesale
14936,4273.79,26.22,163,2189,13.43,Retail
14938,2322.43,32.71,71,1369,19.28,Retail
14940,531.49,16.61,32,384,12.0,Retail
14941,182.1,26.01,7,80,11.43,Retail
14942,746.56,39.29,19,354,18.63,Retail
14943,107.62,21.52,5,46,9.2,Retail
14944,3884.42,29.21,133,2049,15.41,Retail
14945,179.4,16.31,11,156,14.18,Retail
14947,758.97,18.97,40,237,5.92,Retail
14949,515.0,19.07,27,250,9.26,Retail
14952,9529.86,56.39,169,3622,21.43,Retail
14953,685.65,3.59,191,790,4.14,Retail
14954,167.27,4.08,41,92,2.24,Retail
14955,163.77,5.28,31,74,2.39,Retail
14956,1325.0,331.25,4,2500,625.0,Wholesale
14957,203.2,12.7,16,63,3.94,Retail
14958,458.26,15.28,30,120,4.0,Retail
14961,9365.47,26.16,358,4664,13.03,Retail
14962,240.21,26.69,9,79,8.78,Retail
14963,1651.23,5.81,284,1128,3.97,Retail
14966,881.24,7.66,115,881,7.66,Retail
14967,1518.81,66.04,23,512,22.26,Retail
14968,353.65,7.52,47,130,2.77,Retail
14969,906.23,69.71,13,665,51.15,Wholesale
14970,3327.29,42.12,79,732,9.27,Retail
14972,30.3,15.15,2,12,6.0,Retail
14975,192.45,12.83,15,127,8.47,Retail
14977,31.93,7.98,4,17,4.25,Retail
14978,1190.82,15.67,76,213,2.8,Retail
14979,429.66,8.77,49,209,4.27,Retail
14980,150.68,6.28,24,79,3.29,Retail
14981,270.8,19.34,14,144,10.29,Retail
14982,237.78,6.1,39,125,3.21,Retail
14983,183.2,6.11,30,90,3.0,Retail
14984,1058.14,70.54,15,290,19.33,Retail
14986,563.1,5.75,98,338,3.45,Retail
14987,1387.45,106.73,13,543,41.77,Retail
14988,1704.11,8.74,195,1119,5.74,Retail
14989,342.4,19.02,18,200,11.11,Retail
14990,304.17,7.24,42,129,3.07,Retail
14991,314.67,14.98,21,191,9.1,Retail
14992,210.5,7.8,27,145,5.37,Retail
14993,36.13,3.61,10,21,2.1,Retail
14994,946.72,3.13,302,568,1.88,Retail
14996,442.29,10.79,41,404,9.85,Retail
14997,230.4,19.2,12,288,24.0,Retail
14998,338.31,6.63,51,94,1.84,Retail
14999,129.48,14.39,9,88,9.78,Retail
15001,199.11,4.33,46,70,1.52,Retail
15002,3127.97,12.36,253,1631,6.45,Retail
15003,1027.03,3.12,329,525,1.6,Retail
15005,7681.71,5.9,1303,4554,3.5,Retail
15006,277.4,5.55,50,101,2.02,Retail
15008,360.0,30.0,12,1500,125.0,Wholesale
15011,416.6,20.83,20,289,14.45,Retail
15012,429.78,3.55,121,242,2.0,Retail
15013,1610.82,4.74,340,1715,5.04,Retail
15015,2354.97,8.01,294,1584,5.39,Retail
15016,450.85,5.3,85,167,1.96,Retail
15018,111.25,22.25,5,21,4.2,Retail
15020,198.47,7.35,27,111,4.11,Retail
15021,826.91,3.63,228,350,1.54,Retail
15022,281.05,14.79,19,113,5.95,Retail
15023,5287.64,12.04,439,2157,4.91,Retail
15024,2414.18,11.18,216,1281,5.93,Retail
15025,617.83,8.58,72,319,4.43,Retail
15026,579.89,7.53,77,370,4.81,Retail
15027,2129.45,38.03,56,2217,39.59,Retail
15028,521.78,7.67,68,333,4.9,Retail
15029,365.1,36.51,10,234,23.4,Retail
15030,1461.63,56.22,26,853,32.81,Retail
15031,2449.75,8.6,285,1176,4.13,Retail
15032,8821.55,120.84,73,5291,72.48,Wholesale
15034,3957.04,10.93,362,2335,6.45,Retail
15037,397.76,8.84,45,298,6.62,Retail
15038,579.67,4.08,142,212,1.49,Retail
15039,19960.3,15.69,1272,8905,7.0,Retail
15040,7.49,7.49,1,1,1.0,Retail
15041,109.47,2.88,38,91,2.39,Retail
15042,179.52,44.88,4,208,52.0,Wholesale
15043,2333.32,48.61,48,719,14.98,Retail
15044,8389.42,18.56,452,2456,5.43,Retail
15046,2533.37,13.13,193,1213,6.28,Retail
15048,98.7,4.29,23,32,1.39,Retail
15050,2349.5,32.18,73,1384,18.96,Retail
15051,2543.55,17.3,147,2042,13.89,Retail
15055,549.12,6.78,81,225,2.78,Retail
15056,113.65,18.94,6,69,11.5,Retail
15057,1766.46,39.25,45,726,16.13,Retail
15058,1285.04,15.86,81,591,7.3,Retail
15059,2153.48,6.12,352,995,2.83,Retail
15061,83284.38,142.61,584,51791,88.68,Wholesale
15062,1597.76,15.66,102,1109,10.87,Retail
15064,1254.41,15.49,81,810,10.0,Retail
15065,168.73,15.34,11,63,5.73,Retail
15067,2118.12,22.3,95,1197,12.6,Retail
15068,621.54,5.45,114,468,4.11,Retail
15070,737.05,23.03,32,339,10.59,Retail
15071,473.49,16.91,28,147,5.25,Retail
15072,187.52,14.42,13,164,12.62,Retail
15073,1744.61,16.62,105,919,8.75,Retail
15074,817.46,26.37,31,608,19.61,Retail
15076,566.89,18.29,31,295,9.52,Retail
15077,2428.08,75.88,32,528,16.5,Retail
15078,8018.77,22.72,353,3885,11.01,Retail
15079,2871.74,29.3,98,1115,11.38,Retail
15080,546.25,17.62,31,287,9.26,Retail
15081,1460.92,19.22,76,616,8.11,Retail
15082,93.35,15.56,6,43,7.17,Retail
15084,965.2,31.14,31,600,19.35,Retail
15085,347.54,38.62,9,169,18.78,Retail
15086,218.53,19.87,11,95,8.64,Retail
15091,565.9,20.96,27,236,8.74,Retail
15092,318.65,16.77,19,95,5.0,Retail
15093,9729.09,43.43,224,7897,35.25,Retail
15094,83.0,16.6,5,28,5.6,Retail
15095,1771.04,23.0,77,1154,14.99,Retail
15097,660.27,16.1,41,254,6.2,Retail
15100,2018.7,134.58,15,254,16.93,Retail
15101,1160.41,23.21,50,435,8.7,Retail
15102,554.67,20.54,27,339,12.56,Retail
15105,795.98,15.92,50,536,10.72,Retail
15107,620.85,20.03,31,187,6.03,Retail
15109,498.15,24.91,20,127,6.35,Retail
15110,509.75,28.32,18,91,5.06,Retail
15111,1163.39,17.36,67,454,6.78,Retail
15112,209.4,29.91,7,72,10.29,Retail
15114,639.56,18.81,34,436,12.82,Retail
15115,191.74,13.7,14,88,6.29,Retail
15117,934.19,17.97,52,1145,22.02,Retail
15122,2853.49,19.68,145,1233,8.5,Retail
15123,2456.86,31.91,77,1329,17.26,Retail
15124,266.63,16.66,16,229,14.31,Retail
15125,5496.39,48.64,113,2240,19.82,Retail
15126,449.49,17.98,25,273,10.92,Retail
15127,304.97,25.41,12,213,17.75,Retail
15128,312.68,14.89,21,240,11.43,Retail
15129,3412.78,27.75,123,2208,17.95,Retail
15131,80.28,11.47,7,88,12.57,Retail
15133,824.48,41.22,20,280,14.0,Retail
15134,208.3,17.36,12,170,14.17,Retail
15135,166.63,15.15,11,41,3.73,Retail
15137,823.4,24.22,34,596,17.53,Retail
15138,502.52,16.21,31,300,9.68,Retail
15140,889.44,27.8,32,438,13.69,Retail
15141,1388.47,17.36,80,1197,14.96,Retail
15142,2121.18,18.29,116,1790,15.43,Retail
15143,304.18,17.89,17,170,10.0,Retail
15144,5579.87,42.27,132,2201,16.67,Retail
15149,1033.81,22.47,46,252,5.48,Retail
15150,3686.61,15.89,232,2525,10.88,Retail
15151,2085.61,36.59,57,795,13.95,Retail
15152,518.14,17.87,29,290,10.0,Retail
15154,1089.44,10.68,102,244,2.39,Retail
15155,383.97,16.0,24,192,8.0,Retail
15157,718.04,26.59,27,1074,39.78,Retail
15158,204.62,51.16,4,21,5.25,Retail
15159,3475.72,34.76,100,2071,20.71,Retail
15160,431.11,22.69,19,223,11.74,Retail
15161,119.92,3.63,33,144,4.36,Retail
15162,312.9,26.08,12,74,6.17,Retail
15164,1203.53,4.79,251,561,2.24,Retail
15165,487.75,18.06,27,160,5.93,Retail
15166,167.16,13.93,12,140,11.67,Retail
15167,1468.82,5.54,265,798,3.01,Retail
15169,569.22,9.65,59,356,6.03,Retail
15170,81.15,20.29,4,33,8.25,Retail
15173,1494.6,17.38,86,840,9.77,Retail
15174,345.71,15.03,23,237,10.3,Retail
15176,988.04,19.0,52,448,8.62,Retail
15177,948.93,36.5,26,485,18.65,Retail
15179,5284.97,23.91,221,3478,15.74,Retail
15180,816.93,15.71,52,654,12.58,Retail
15181,510.72,127.68,4,144,36.0,Retail
15182,2376.1,24.75,96,933,9.72,Retail
15183,639.93,16.84,38,297,7.82,Retail
15184,283.19,12.87,22,263,11.95,Retail
15186,991.79,30.05,33,501,15.18,Retail
15188,310.43,13.5,23,233,10.13,Retail
15189,1298.99,44.79,29,753,25.97,Retail
15190,834.44,20.86,40,790,19.75,Retail
15191,588.05,16.8,35,287,8.2,Retail
15192,937.07,17.04,55,726,13.2,Retail
15194,4811.16,26.43,182,3466,19.04,Retail
15196,313.7,7.47,42,130,3.1,Retail
15197,797.9,29.55,27,589,21.81,Retail
15198,377.71,17.99,21,207,9.86,Retail
15199,1853.7,48.78,38,498,13.11,Retail
15200,549.05,18.3,30,195,6.5,Retail
15201,606.41,19.56,31,450,14.52,Retail
15202,6001.49,2000.5,3,3,1.0,Wholesale
15203,2572.38,12.8,201,2429,12.08,Retail
15207,683.92,28.5,24,428,17.83,Retail
15208,100.4,16.73,6,40,6.67,Retail
15209,178.98,13.77,13,94,7.23,Retail
15210,845.01,17.98,47,613,13.04,Retail
15211,383.07,16.66,23,117,5.09,Retail
15212,106.48,21.3,5,48,9.6,Retail
15215,1687.49,21.63,78,551,7.06,Retail
15216,389.49,17.7,22,189,8.59,Retail
15217,426.24,15.22,28,190,6.79,Retail
15218,5711.94,24.83,230,3201,13.92,Retail
15219,379.7,22.34,17,226,13.29,Retail
15221,2062.2,71.11,29,244,8.41,Retail
15222,2965.91,22.3,133,4018,30.21,Retail
15223,662.2,47.3,14,172,12.29,Retail
15224,549.28,26.16,21,291,13.86,Retail
15227,1269.09,20.47,62,467,7.53,Retail
15228,2193.56,20.12,109,1120,10.28,Retail
15229,160.5,17.83,9,114,12.67,Retail
15231,250.26,17.88,14,190,13.57,Retail
15233,59.4,59.4,1,12,12.0,Retail
15235,690.3,15.69,44,411,9.34,Retail
15240,2753.41,18.86,146,1845,12.64,Retail
15241,1293.72,17.48,74,1510,20.41,Retail
15242,302.04,75.51,4,196,49.0,Retail
15243,610.6,15.66,39,358,9.18,Retail
15244,280.51,20.04,14,67,4.79,Retail
15245,2095.0,35.51,59,1237,20.97,Retail
15246,266.25,14.79,18,112,6.22,Retail
15247,620.06,56.37,11,354,32.18,Retail
15248,1893.93,17.87,106,1065,10.05,Retail
15249,2577.54,16.96,152,1403,9.23,Retail
15250,60.0,20.0,3,48,16.0,Retail
15251,9839.55,82.69,119,5937,49.89,Retail
15252,1362.63,18.41,74,908,12.27,Retail
15253,1136.89,18.05,63,722,11.46,Retail
15254,787.99,16.08,49,436,8.9,Retail
15255,2815.17,19.97,141,1725,12.23,Retail
15256,71.95,17.99,4,37,9.25,Retail
15257,368.75,73.75,5,25,5.0,Retail
15259,1182.38,20.74,57,631,11.07,Retail
15260,7377.46,22.98,321,3837,11.95,Retail
15261,1253.18,17.17,73,536,7.34,Retail
15262,239.87,14.99,16,145,9.06,Retail
15264,454.66,14.21,32,178,5.56,Retail
15265,1839.52,16.57,111,958,8.63,Retail
15266,732.91,18.79,39,218,5.59,Retail
15268,961.9,43.72,22,428,19.45,Retail
15269,816.56,24.74,33,346,10.48,Retail
15270,6145.37,48.39,127,2489,19.6,Retail
15271,2146.95,6.51,330,1239,3.75,Retail
15272,1309.01,5.87,223,355,1.59,Retail
15273,228.96,228.96,1,216,216.0,Wholesale
15276,491.17,3.81,129,256,1.98,Retail
15277,220.44,15.75,14,168,12.0,Retail
15278,496.16,17.11,29,458,15.79,Retail
15279,1290.03,17.2,75,613,8.17,Retail
15280,284.4,6.46,44,353,8.02,Retail
15281,6211.42,16.22,383,4022,10.5,Retail
15282,348.59,12.91,27,395,14.63,Retail
15283,148.33,16.48,9,27,3.0,Retail
15284,24.75,24.75,1,5,5.0,Retail
15285,94.92,15.82,6,120,20.0,Retail
15287,369.34,23.08,16,577,36.06,Retail
15288,1574.51,17.3,91,627,6.89,Retail
15289,653.31,16.75,39,619,15.87,Retail
15290,2553.06,29.01,88,2066,23.48,Retail
15291,9178.26,64.18,143,2914,20.38,Retail
15293,247.5,13.03,19,178,9.37,Retail
15294,233.35,15.56,15,97,6.47,Retail
15295,207.04,3.98,52,139,2.67,Retail
15296,6650.17,19.56,340,3686,10.84,Retail
15298,4659.47,18.64,250,3170,12.68,Retail
15299,3484.53,580.76,6,2505,417.5,Wholesale
15301,2533.09,18.49,137,1515,11.06,Retail
15302,308.0,20.53,15,102,6.8,Retail
15303,650.16,17.11,38,266,7.0,Retail
15304,225.15,37.52,6,29,4.83,Retail
15305,93.6,18.72,5,40,8.0,Retail
15306,2310.38,22.22,104,2264,21.77,Retail
15309,797.96,14.78,54,440,8.15,Retail
15310,1634.64,36.33,45,1476,32.8,Retail
15311,55942.74,27.45,2038,32784,16.09,Retail
15312,2005.34,17.29,116,1177,10.15,Retail
15314,492.48,18.94,26,437,16.81,Retail
15317,129.75,25.95,5,45,9.0,Retail
15321,3961.42,18.51,214,2472,11.55,Retail
15322,711.18,17.35,41,555,13.54,Retail
15323,434.6,14.99,29,188,6.48,Retail
15324,140.22,17.53,8,74,9.25,Retail
15325,1439.72,8.18,176,1151,6.54,Retail
15326,1388.81,13.89,100,965,9.65,Retail
15328,107.24,13.4,8,88,11.0,Retail
15329,1909.13,19.68,97,731,7.54,Retail
15331,767.91,17.45,44,701,15.93,Retail
15332,4892.68,31.77,154,2306,14.97,Retail
15336,240.5,16.03,15,84,5.6,Retail
15337,373.02,17.76,21,200,9.52,Retail
15338,277.93,4.79,58,148,2.55,Retail
15339,1246.95,9.31,134,722,5.39,Retail
15340,105.5,15.07,7,76,10.86,Retail
15341,382.2,54.6,7,196,28.0,Retail
15346,343.7,17.18,20,116,5.8,Retail
15347,1162.0,32.28,36,542,15.06,Retail
15350,547.6,18.25,30,272,9.07,Retail
15351,1770.23,12.12,146,737,5.05,Retail
15352,111.15,3.27,34,40,1.18,Retail
15353,2336.0,7.51,311,1181,3.8,Retail
15354,284.4,94.8,3,3,1.0,Retail
15356,664.66,3.03,219,324,1.48,Retail
15358,8703.21,15.03,579,8328,14.38,Retail
15359,181.35,11.33,16,145,9.06,Retail
15361,270.15,90.05,3,37,12.33,Retail
15362,613.08,15.33,40,368,9.2,Retail
15363,678.11,19.37,35,383,10.94,Retail
15365,2242.81,21.57,104,1047,10.07,Retail
15366,1786.57,19.01,94,1826,19.43,Retail
15367,3203.74,17.41,184,1887,10.26,Retail
15368,275.8,68.95,4,176,44.0,Retail
15369,6251.26,105.95,59,3288,55.73,Wholesale
15370,1352.96,27.06,50,567,11.34,Retail
15371,59.4,59.4,1,12,12.0,Retail
15372,4009.66,133.66,30,3486,116.2,Wholesale
15373,1002.93,14.75,68,268,3.94,Retail
15374,139.32,19.9,7,164,23.43,Retail
15375,60.96,10.16,6,84,14.0,Retail
15377,1211.75,57.7,21,253,12.05,Retail
15378,246.5,20.54,12,130,10.83,Retail
15379,1174.55,17.02,69,695,10.07,Retail
15380,1788.8,105.22,17,656,38.59,Retail
15381,1293.72,80.86,16,631,39.44,Retail
15382,7777.84,23.57,330,5166,15.65,Retail
15384,1385.38,17.99,77,1171,15.21,Retail
15385,625.2,69.47,9,267,29.67,Retail
15387,468.65,23.43,20,335,16.75,Retail
15389,2233.8,446.76,5,3540,708.0,Wholesale
15390,1216.66,15.8,77,894,11.61,Retail
15391,289.87,24.16,12,109,9.08,Retail
15392,1376.09,22.93,60,867,14.45,Retail
15393,659.48,20.61,32,228,7.12,Retail
15394,3103.26,21.85,142,1462,10.3,Retail
15396,508.2,254.1,2,156,78.0,Wholesale
15400,586.1,39.07,15,272,18.13,Retail
15401,216.95,15.5,14,93,6.64,Retail
15402,1203.77,13.53,89,1340,15.06,Retail
15403,170.88,21.36,8,492,61.5,Wholesale
15404,257.06,16.07,16,334,20.88,Retail
15405,310.74,14.12,22,155,7.05,Retail
15406,465.16,6.74,69,293,4.25,Retail
15409,131.25,14.58,9,59,6.56,Retail
15410,1234.88,30.87,40,702,17.55,Retail
15413,6798.72,271.95,25,2694,107.76,Wholesale
15416,588.5,16.35,36,330,9.17,Retail
15418,449.42,6.61,68,264,3.88,Retail
15420,743.0,13.27,56,844,15.07,Retail
15421,2854.98,10.86,263,1427,5.43,Retail
15422,1522.27,13.35,114,672,5.89,Retail
15423,223.39,18.62,12,97,8.08,Retail
15424,214.44,13.4,16,319,19.94,Retail
15425,1941.12,13.57,143,1041,7.28,Retail
15426,1134.85,4.93,230,534,2.32,Retail
15428,668.97,17.6,38,245,6.45,Retail
15430,954.75,26.52,36,309,8.58,Retail
15431,153.24,76.62,2,84,42.0,Retail
15432,149.57,24.93,6,27,4.5,Retail
15434,1525.58,19.31,79,776,9.82,Retail
15437,193.29,16.11,12,98,8.17,Retail
15439,1269.05,22.26,57,572,10.04,Retail
15441,1254.21,22.0,57,587,10.3,Retail
15443,1900.64,7.51,253,1060,4.19,Retail
15445,171.0,19.0,9,60,6.67,Retail
15446,399.75,3.57,112,265,2.37,Retail
15447,337.71,16.89,20,143,7.15,Retail
15448,294.17,14.01,21,255,12.14,Retail
15451,226.86,3.78,60,76,1.27,Retail
15452,1256.63,8.79,143,807,5.64,Retail
15454,126.89,8.46,15,60,4.0,Retail
15455,38.25,19.12,2,3,1.5,Retail
15456,1656.93,9.8,169,2094,12.39,Retail
15458,208.8,34.8,6,144,24.0,Retail
15459,202.83,28.98,7,121,17.29,Retail
15461,429.7,214.85,2,230,115.0,Wholesale
15462,502.45,16.75,30,323,10.77,Retail
15465,5281.53,32.01,165,1506,9.13,Retail
15466,1225.93,5.98,205,695,3.39,Retail
15468,962.97,17.2,56,1245,22.23,Retail
15469,335.7,17.67,19,134,7.05,Retail
15470,63.42,15.85,4,232,58.0,Wholesale
15471,837.53,10.21,82,414,5.05,Retail
15473,274.8,91.6,3,104,34.67,Retail
15474,150.35,7.91,19,55,2.89,Retail
15476,2209.98,27.97,79,1174,14.86,Retail
15477,368.4,184.2,2,216,108.0,Wholesale
15478,583.56,23.34,25,319,12.76,Retail
15479,147.4,16.38,9,38,4.22,Retail
15480,5373.5,31.61,170,1549,9.11,Retail
15481,1993.34,52.46,38,1450,38.16,Retail
15482,3537.6,69.36,51,1512,29.65,Retail
15483,592.56,3.2,185,614,3.32,Retail
15484,1061.69,20.03,53,924,17.43,Retail
15485,3186.01,43.05,74,1263,17.07,Retail
15486,102.0,102.0,1,40,40.0,Retail
15487,231.32,16.52,14,144,10.29,Retail
15488,340.6,37.84,9,178,19.78,Retail
15489,1285.33,20.08,64,656,10.25,Retail
15490,210.85,8.43,25,82,3.28,Retail
15493,2168.27,6.71,323,655,2.03,Retail
15494,2422.02,9.85,246,1913,7.78,Retail
15495,246.5,12.32,20,194,9.7,Retail
15496,146.14,6.64,22,98,4.45,Retail
15497,7395.19,69.77,106,2313,21.82,Retail
15498,12633.18,27.64,457,6493,14.21,Retail
15499,158.65,3.87,41,59,1.44,Retail
15501,399.95,5.8,69,205,2.97,Retail
15502,3548.34,24.47,145,1613,11.12,Retail
15503,116.26,2.28,51,60,1.18,Retail
15504,349.87,6.86,51,108,2.12,Retail
15506,1058.25,9.45,112,795,7.1,Retail
15509,152.41,5.86,26,58,2.23,Retail
15512,210.58,8.42,25,167,6.68,Retail
15513,12992.33,51.15,254,5122,20.17,Retail
15514,2368.34,15.68,151,1989,13.17,Retail
15515,171.81,24.54,7,131,18.71,Retail
15518,2268.44,9.53,238,1547,6.5,Retail
15519,344.61,9.31,37,116,3.14,Retail
15521,4098.04,18.8,218,2671,12.25,Retail
15523,16847.18,83.4,202,15501,76.74,Wholesale
15524,151.4,18.92,8,24,3.0,Retail
15525,430.78,5.98,72,253,3.51,Retail
15527,3126.36,18.72,167,1220,7.31,Retail
15529,1116.72,8.09,138,992,7.19,Retail
15530,311.37,8.9,35,390,11.14,Retail
15532,2174.12,5.94,366,822,2.25,Retail
15534,162.25,20.28,8,63,7.88,Retail
15535,541.47,9.34,58,179,3.09,Retail
15536,259.09,16.19,16,242,15.12,Retail
15538,3358.4,239.89,14,1016,72.57,Wholesale
15540,247.38,15.46,16,244,15.25,Retail
15542,855.71,3.79,226,418,1.85,Retail
15543,114.4,4.09,28,81,2.89,Retail
15544,4615.72,15.49,298,3910,13.12,Retail
15545,135.33,4.37,31,75,2.42,Retail
15546,1079.1,89.93,12,198,16.5,Retail
15547,5146.45,8.08,637,3279,5.15,Retail
15548,158.09,6.87,23,64,2.78,Retail
15549,652.7,13.89,47,242,5.15,Retail
15550,1635.42,9.4,174,844,4.85,Retail
15551,1243.75,10.91,114,578,5.07,Retail
15552,162.4,12.49,13,106,8.15,Retail
15555,7267.83,9.4,773,4579,5.92,Retail
15558,202.68,8.81,23,73,3.17,Retail
15559,1109.4,17.89,62,526,8.48,Retail
15560,153.52,15.35,10,72,7.2,Retail
15561,1133.8,17.44,65,1067,16.42,Retail
15562,536.88,16.78,32,521,16.28,Retail
15563,1459.02,10.13,144,1504,10.44,Retail
15564,70.74,17.69,4,42,10.5,Retail
15566,227.87,18.99,12,153,12.75,Retail
15569,2207.74,20.25,109,1068,9.8,Retail
15570,5105.32,11.22,455,2181,4.79,Retail
15571,3241.92,5.97,543,2147,3.95,Retail
15572,1431.78,10.93,131,876,6.69,Retail
15573,597.23,5.24,114,415,3.64,Retail
15574,774.84,4.23,183,577,3.15,Retail
15575,30.1,10.03,3,6,2.0,Retail
15577,137.15,6.86,20,31,1.55,Retail
15579,923.03,8.17,113,596,5.27,Retail
15580,1375.39,6.11,225,955,4.24,Retail
15581,4076.97,7.29,559,2849,5.1,Retail
15583,95.96,2.46,39,56,1.44,Retail
15584,547.34,5.59,98,170,1.73,Retail
15586,1139.1,29.98,38,1338,35.21,Retail
15587,608.4,121.68,5,216,43.2,Retail
15588,579.6,144.9,4,96,24.0,Retail
15590,1496.6,17.2,87,832,9.56,Retail
15591,217.9,31.13,7,58,8.29,Retail
15595,357.6,89.4,4,144,36.0,Retail
15596,1723.45,17.41,99,815,8.23,Retail
15597,238.8,15.92,15,114,7.6,Retail
15598,307.34,13.97,22,244,11.09,Retail
15599,488.32,15.75,31,380,12.26,Retail
15600,1199.31,16.89,71,657,9.25,Retail
15601,8183.56,17.71,462,6078,13.16,Retail
15602,1932.64,23.57,82,1212,14.78,Retail
15603,40.0,20.0,2,32,16.0,Retail
15605,738.57,16.79,44,271,6.16,Retail
15606,2310.83,33.98,68,723,10.63,Retail
15607,1604.21,16.71,96,1268,13.21,Retail
15608,692.3,15.38,45,548,12.18,Retail
